image_index,retrieved_article_id1,retrieved_image_id1,similarity1,retrieved_article_id2,retrieved_image_id2,similarity2,retrieved_article_id3,retrieved_image_id3,similarity3,retrieved_article_id4,retrieved_image_id4,similarity4,retrieved_article_id5,retrieved_image_id5,similarity5,retrieved_article_id6,retrieved_image_id6,similarity6,retrieved_article_id7,retrieved_image_id7,similarity7,retrieved_article_id8,retrieved_image_id8,similarity8,retrieved_article_id9,retrieved_image_id9,similarity9,retrieved_article_id10,retrieved_image_id10,similarity10
0ae160ea0ece7790.jpg,688d477fce8b768f,654b1c331c197691,0.8385661840438843,ee7b41af36821540,1e32f19ef0732a93,0.6500402092933655,62db75b01a607734,6b98dd5676d70938,0.6324901580810547,ecf8ed0e617efe1b,d9653777a44ac65b,0.6261082291603088,717dab696b36f92e,464c3c13572b4ec9,0.6253753900527954,2333fa09a452ea26,aeabd6002683f25f,0.6229899525642395,976b077f55ae9a1f,19ddd7027d5caaaa,0.6189489960670471,2443ec671e2199bb,fb08351345d5f476,0.6074218153953552,044f37a6eb82f070,2293be2acfad82c9,0.6042957305908203,0513c6a557f7e8f8,7584a8257d089b67,0.5989192128181458
50e2e9a33b832a51.jpg,72af048432f68bd6,00e39b1fd625503e,0.917009711265564,c8092bd8b630f89d,ef42efd002ac53f2,0.6754956841468811,b2745babe14451ad,eef073541c6570a7,0.6555222272872925,c92060d2303f37c4,5f6f6c143fe67dc1,0.6476105451583862,7c816ac8da134c0c,39467d0e560b53d7,0.6469740271568298,4405ecd43c0b46d3,60a94e848838426c,0.6394121646881104,909b6dbf3c82af54,e163a35df2c753c0,0.6354622840881348,d7fe7f9d333ce8cd,1c63a0d4a26e2a5d,0.6353153586387634,96b573ee75aa7ce0,0a74d8217d5270fc,0.6300564408302307,ffce278ef91b1f18,b4cc9427ad82085b,0.6269134879112244
460bf71c498909ea.jpg,914511c763afd0fe,87631044f3b40ca7,0.8564233779907227,914511c763afd0fe,395e7381db8d9238,0.8536798357963562,f30b79db2fcf6f2b,7ff51cf2f85fcde6,0.6497191786766052,d8c1cb120be30180,77cc268f1a90dea6,0.6414090394973755,5f65b9799e072e53,65da92d2241ed993,0.6344637870788574,399deee826c8d476,330f840cf9cdfcfe,0.6307079195976257,b0a78e141b2c6f63,f2c6e433b4a3eb5e,0.6290445923805237,73f74b9a28fe71f5,117d8d894c96cf2f,0.6288166046142578,1a01e24e13f97dac,f10b239e3f644994,0.6275418996810913,e15e7ad56a0fc845,4b5799ab6a89c163,0.6216437816619873
cedfbda31cc76539.jpg,3497312e46ffb184,ee6fc246785aa9f9,0.8690492510795593,3497312e46ffb184,251f02b0a1b0d628,0.7495656609535217,cd5f5932f6a141a5,b2f0043d60d0a536,0.6000893115997314,ac7262e4424d548e,181842bce466a1d3,0.5984792709350586,6cbe7b7912cb0381,19b2b0ae5610a99e,0.5983129739761353,d44cb446f70327ce,9ec31c71f503b09f,0.5923749208450317,02cda17800bdc52f,fff166d8e0254cf0,0.5878265500068665,45ec3534802bdbec,07c987f25dea39ef,0.5839226841926575,8c423455e4b99254,6e9f19a53a0b4e48,0.5827962756156921,1ecac6121a3705ad,19eadfefda101b1f,0.5825290679931641
6edfad9a5a7589c2.jpg,6b94295a763cf1c3,05dcfdc340ee6dab,0.9172754287719727,7edc2485a6df3cd7,ec5737ea85587165,0.6231488585472107,820b8fd00d999d7c,4e32cd1c9856dae8,0.6068513989448547,a5b05bfc9de1598a,382ef35a261afb7b,0.587701678276062,4de227c1b9c6b35c,b0f4492e2d3418e5,0.5750906467437744,ce03685e12d14fea,70aaaec3121ce3de,0.5675166845321655,36840acf40f0eb56,0cd5b877ecaf2b84,0.5655199885368347,6e659af24f2c79e7,665b60f95c614c33,0.5644884705543518,431b7e06537c4506,20761bec7042607b,0.5644073486328125,a9a20f6fc9d3ca25,13190a00c98bdd99,0.5574792623519897
647390ad7506019d.jpg,2b24a29a0c7826c1,a165331401107ebf,0.9120588898658752,0b942e95c8a02f47,0d5cf39636288b06,0.7759231328964233,ee9c95dd4fa03323,a3e7e4f42f2ebe20,0.7698186039924622,5cd0187ecd040ad0,004851ea692fd644,0.7486332058906555,9b54ca2e91c08310,cc461cdaf811b5a5,0.7470074892044067,1e4cd1f378114698,d0f0df0c6f5c2088,0.7417176961898804,ad493f54475d686e,39b6ec1539d5ebce,0.7403687834739685,72fe6c95828c146b,04aaeb156901cf80,0.7348722219467163,ae4d1d80800a8492,9103cb9a14e6c799,0.7316052913665771,7c8fc76f6f9e7d2c,4f4d5bea8ec26bf2,0.7305471897125244
264027cc71e3c6d2.jpg,3d072609f0ebe4ce,1508c740154fd732,1.000000238418579,58fd911f8e227651,6a1f48b627d6f302,0.639929473400116,be2c83c3812eda93,e25a82d79168e537,0.6170688271522522,c9459124288c1b15,2e6549bb994058cb,0.6139928698539734,944a1a5e0be8d48e,d975b4e188c1aa41,0.6030791401863098,8623d746676aca7e,134597de85635fec,0.5962567329406738,2f1c80278362833d,211ae0da7548bc8e,0.5848792195320129,ada430b459e3a4b3,e6529574c6a51eee,0.5823972225189209,fbe5c9373ef7dfe8,cf5145d0cc0938fa,0.5820887088775635,adc58f35a1b24abb,8adbefea36a43f05,0.5810407996177673
fd4044fdbd3df370.jpg,8c656978a6b406aa,5431e721c6d2314e,0.8751950263977051,5317b8fa75ec9710,3270757dcb6f28ff,0.702760636806488,d9a66daa21fc1bfa,ac1bfa0d1ce32c2e,0.6879809498786926,a0cfcfb7fa49d71a,65f4d22d10b2485b,0.6752951741218567,55fdd1c01bf88598,36542a824eefdb25,0.6739526391029358,d9a66daa21fc1bfa,a460fe70913c46d3,0.6704646944999695,1eafa18907c8d280,d2fb2f7808e2515e,0.6695600748062134,c44f30b05d40ddf2,09ac7d4dc9f0d908,0.6675898432731628,4e3236098ba708aa,8c6c06137a42f068,0.6613108515739441,6f66b8504d052f30,737fad803a6007e8,0.6449079513549805
bbe14ece5884b969.jpg,b662a9c9da3e3d8c,24b89b34c95ffaa2,0.8676496744155884,d46419dc02b31d5d,898e93e4af44a377,0.7617415189743042,76634680b72b3c12,6111fc704fb4b86c,0.7076297998428345,d7a37417b77c74c3,6a60f5739ede0221,0.6815987229347229,8c7a53421f191750,6aba866089b12569,0.6739396452903748,e57e68c5cdbefa0a,e0408687e4f7947d,0.671666145324707,1fc05e8aebfd3af7,61f4ba7b2e2a5f0e,0.6638424396514893,d6ce5a89404cfa52,c0cfcc8a81e657a1,0.6613199710845947,5a0266c922caf1d1,0074eac5cf5d3df2,0.6608354449272156,b4e1013e70b86f94,8154aa342c76a234,0.6586432456970215
2c8109a484dec3d7.jpg,c57dd4c09f4abcf9,bd44bbcc7c391ce9,0.8943890333175659,c0161533aa33d853,a0979b63140c03bb,0.8013163208961487,817572dccc8c5350,60e26993214b9a6b,0.7599319815635681,e392dc7264096494,d829a63a14613672,0.742834746837616,785c15729af56aa4,07946d0eb9a6660c,0.7371883988380432,2bb12f8136450787,0a1976bc5dc32a56,0.732822835445404,1970b30827ac492e,3cb4b1dfc39617c5,0.7276321649551392,601a5871efca79c7,90ec01fce7de50e6,0.7244354486465454,3a618296ac543904,c64f307bd7dece2a,0.7225862741470337,8e0244bc7ad77e8b,0f73816ddc374499,0.7208390235900879
0aae44da2288d756.jpg,85d2eba1f1293110,e40f8b6f7d9f325b,0.8365992307662964,e0723aed595d8349,81f86fcb72e47c93,0.715238094329834,51044871194635eb,e0070f26fcda6615,0.7151644825935364,cf855e7093d6b4ef,6651921b24a1a044,0.7056896686553955,b97f7773747a874f,fe028ac29c97481e,0.704959511756897,0b85cf2a40d4c787,952fced833b42200,0.7023917436599731,73b6f1e8aafb41fc,5c3c195a079228c7,0.6933784484863281,7c5a00102f8ec208,4f9cb6b93b0d91d1,0.6915007829666138,6bfca4df20ff5411,7fa99b3b92173241,0.6885311603546143,af36f607b3127ee0,d057858ce4ca2313,0.6879270076751709
6740583bce2b4821.jpg,88604f9becd54b93,2040b9ae1dfcf3e9,0.8603518009185791,2f57f17c4a758987,aab3716c1d2039c3,0.7461881041526794,182f1cb0fa7f1d89,0af0d55587cd834b,0.741735577583313,8a07f3e14405f249,3567715596e02ec5,0.7373300194740295,52a51060dd0289e7,2fad48707b90172e,0.7318967580795288,632ad4d267987965,f337e70975bef3f1,0.730927050113678,334fb6272976f1ea,a8dba0673c81051e,0.7292668223381042,b30da76ae9d8ce2e,7a61c60732979465,0.725853681564331,b7129ecdbfcc2b6d,84776d7283bfc15b,0.7161146998405457,8271d5c28c036cb1,5e0ae0324872c117,0.7139670848846436
2743243f87ba32d2.jpg,c9b2f55c81b9cdf6,d69fd627c827e26b,0.8806147575378418,1800c5b7ba5b6234,b967dd69f6e26a1d,0.6565343737602234,b10bee9420e3623a,13174ae6e2f80388,0.6467626690864563,af2505de82a286eb,4eb9e9d65c400426,0.6381232738494873,81f10a0e537cb430,d8d260db77f5ab22,0.637147843837738,b88102efecd961f1,57dfb9986fa8218e,0.6357104778289795,a6fb81bd5abb697f,1332d44ddef74bf3,0.631981611251831,76634680b72b3c12,6111fc704fb4b86c,0.6200758814811707,88b2ebb1df49f41b,0c9b12f50b4d746c,0.6192967891693115,c29b1781b6ce8f61,be4b320c5eb9008e,0.6091967225074768
e4bbf45ee03f4338.jpg,1324f3bc3143b44c,023c2a49b732abeb,0.9145653247833252,1324f3bc3143b44c,457bb7cf7b945e4e,0.6049303412437439,049322da037bfa38,083d51832b196b2e,0.5779710412025452,aeb6523d15367479,7b87d6e6549ea5cf,0.5749052166938782,7b4ee6aef8f5e648,f0577c535d0b761b,0.5732463598251343,ed7c90c2b1aaf2bb,ccbeab7c0556cbcd,0.5606938004493713,607d8d0b01f7c2c0,fd4b066dbdc182d9,0.5584509968757629,48a0511d590af492,08e2b51c57d89819,0.5549187660217285,b5c81b7ccf5c73b8,d75d5126f9a40ef0,0.5498406291007996,4c6441c53bb95d25,eb3648dcb9b63850,0.5486547350883484
3caca2f230bc0e42.jpg,54c6dbf357d65ffb,36328243afb0b997,0.9999998807907104,37a2d4a30bd48c88,6638ee7260f48b32,0.5664286613464355,d1f0b1bfb0de7257,0491b56d2124769d,0.5513683557510376,f2fbbe3a205a0863,1abbb413d4b4f650,0.544509768486023,29c44089502006e6,5a3334361ed50418,0.5321009159088135,c15718fb6b286218,7e9d91169fbbd0b4,0.5232322812080383,b72f4dfcf8b6d41f,48dfae2eac6961b6,0.5058714151382446,6991c20c4960f38a,a8260a35944b3b55,0.4882742166519165,f1b948b90025a0a8,d11637b60fbda706,0.4873017370700836,e5aa40dd042daeb2,02b73e4d53a1952d,0.484910786151886
bd0a193f9fbde56d.jpg,79dd2f04fe87eeba,3a2cdd4070757b0b,1.0000001192092896,961b6987342a6e72,6b25f2a8781f030d,0.8356788158416748,62980c5e0cd51f57,e6612174f7bdc6e0,0.8298385739326477,854410ddad6d68b0,aa1d3905d6f7d92f,0.8256453275680542,7c6441e9c655daff,bc938e1df5196656,0.8236044049263,888bd237b0f00ced,63dbec252ac54025,0.818231463432312,97242f726bcf8961,ae417827b7e3c43a,0.8117610812187195,311e7bc39b4ac976,8d55f700a9f9c59a,0.7985520362854004,0d398b3627810aab,f589764af031f13b,0.7855356335639954,1d0d047f79b43f04,077193ae975a4eff,0.7784548997879028
3a645b69c0b39366.jpg,8119e8a55ea6dd5c,ec510f8b10355063,0.9579168558120728,06a37fc318d03748,958ff53bfb9571fb,0.8535386919975281,32940ea0320b8a17,9951090ab56894f2,0.8486710786819458,94cca4b02a03cb55,11dbdc5905402ce0,0.846554160118103,8f7fba9548323244,adb4f71612c54221,0.8350691795349121,492ef29c3d4509c1,5b3f6978bf4ae1ba,0.8333792090415955,6c4a117bc59531b3,c7774ee602c7526a,0.8257035613059998,fccc8d55663eba2d,a6b2ccc795bb325e,0.8249145746231079,a29f6ede1234641f,5bc8e05762144ba0,0.8219839930534363,1a221b1b8defba67,2f43f2f113356cbe,0.8185948133468628
68110152e7ac17bc.jpg,a5a3f1f73bd72e92,02ae820a9738cc29,1.0,da94768875e9f375,14f6df45b3650d38,0.8357375860214233,0cbdc95677410bb5,d16527ac21a7b2f0,0.8268613815307617,a448c764a9642780,56b983b3b41c1c9b,0.8260109424591064,3590dc11a51a459a,8a11b53625db80db,0.8169071674346924,0cee5222a86fe157,031899b6a7365459,0.8149209022521973,429287e3cc6daa71,922e868d51d0799c,0.8091481328010559,5fe7d9f1690ef27c,15cca43fc3ec485b,0.8081400990486145,6c048eeb900654e0,85e13bfa8b185f6f,0.8051618933677673,6266ebe189068113,d29ccf6350707088,0.8008557558059692
0163167e688e2a3e.jpg,5d54a354da019fa2,a0c4ae9a8c253ebd,0.853211522102356,79a775516391f822,4fa3b7dfa9ceeabc,0.6189310550689697,74dc1dd8a176d44d,88ab5d2f854e7518,0.6188151836395264,c8c8ee8bc3850c12,bff1c798be38f4bb,0.6131336092948914,3b17d363db133dfe,3c68dbfb3b2c713f,0.6120240092277527,85eeb8207c4e00fe,804e7ce0124e0246,0.6109249591827393,c286eab25b18e39f,e39f8998293240ee,0.6073708534240723,afe229f2f76afa71,7758f98ee508ee85,0.6053122282028198,587230b7c73a6240,2c7fb7f4db2c400d,0.6048811674118042,0abfdb7d9caa017b,a7fa3d7733ceb04e,0.6028202772140503
4b3998e1a6a9f100.jpg,984a4be1449a0b2c,3a854e7e74c9baff,0.8974976539611816,ec059f5661aca4f2,0e8c7e98ef68b0b1,0.8759421110153198,984a4be1449a0b2c,0d41dca59f1c107b,0.7855833172798157,d07d968432f846f1,18d2b8054bd63921,0.7023018598556519,9198dea9b11fc5ac,8ef369c65ef5d70e,0.6605668663978577,d07d968432f846f1,881888b68dccbbe5,0.6421413421630859,15db8b4033ff841f,fca307996fb6e50b,0.6382019519805908,1af2c071fafd11f5,e3937c0ed1fb3091,0.6353663206100464,b53e3d1dd018f45a,771b2ef26312a61c,0.6344531774520874,098035252b4f5e7a,32deb5ae49347555,0.6338293552398682
b21984ac7eeb6fdc.jpg,ec059f5661aca4f2,0e8c7e98ef68b0b1,0.7545855045318604,984a4be1449a0b2c,3a854e7e74c9baff,0.6409984230995178,984a4be1449a0b2c,0d41dca59f1c107b,0.5555438995361328,a89ef24b25ef3f43,331b96b7b732af64,0.5285061001777649,d07d968432f846f1,18d2b8054bd63921,0.5250359773635864,3b73df5014e280dc,875d78c25206945e,0.5189746022224426,9282d6ba687ff37c,e2face3a182cf407,0.5087310075759888,16c2feae9312d389,cce21e76a295d5bd,0.5001379251480103,d07d968432f846f1,881888b68dccbbe5,0.496690958738327,02ec9fcd39e02662,95f011e656d38851,0.4950544834136963
df9b99747945767e.jpg,f9ff8f4eb749c717,d7e09229e40ff2fd,0.9290839433670044,f5f22e04235c54cc,3ddacfd68eca7255,0.8021853566169739,b4e1013e70b86f94,046da334f1f2895a,0.7838653326034546,4e676551d8c74092,6e2ab72bbbbad9aa,0.7431939840316772,2fbe27c8f20f25da,22e4f372be8d805f,0.7264286875724792,bc95c6350407cd02,ef4b96b5c1412ce6,0.7254942059516907,4405ecd43c0b46d3,b0b0630390c27b65,0.7128121852874756,4e676551d8c74092,4583e30f322f6a9b,0.711752712726593,f5f22e04235c54cc,c8f7488698c4e589,0.709976851940155,2fbe27c8f20f25da,07e6e0a5f6073f14,0.6841251254081726
a0ba9d807903660e.jpg,30dd96de6efdd20f,02222d25fdd9a24f,0.9015974402427673,51a2ec69adb339c7,0bc6def256eb33cf,0.7926154136657715,f75fd07e856c2710,ac3d36781ae29d3f,0.770353376865387,9b9f5386c270fd58,860643873c9ec051,0.7167807221412659,b42a83fdc28a6dd5,2f58ae5e9ea4febb,0.7087265849113464,c2215cea4739477a,061011b69e5ad0b2,0.707577645778656,4f99a1825639ae65,419004b31fae8eab,0.6505099534988403,2a8a805f7f508b19,cfd5a8ff52ab8f2c,0.6476098299026489,33f7653cceb50240,13e7d01308d1fdfa,0.6470513343811035,0b5cca1fb816801e,08b04349c7723c27,0.6469810605049133
6f4287d0c412bed4.jpg,2d09fb06f7323350,2ec69b7d3003d998,1.000000238418579,2d09fb06f7323350,727434f5c26b788a,0.9061155915260315,71f4f4bdc08ccd20,ec9cf8c3c5e8c52b,0.8210016489028931,bff8f81bea6ed20e,0fbef5f92953e149,0.77936851978302,e9ab85137cf5d766,cec19bd4031714dd,0.76381516456604,03d9d0b1746ff4ea,d04e6fc846d1a2e2,0.7552130818367004,c275fb376f61016c,ec638c92b4f40e3a,0.7519838809967041,a412b4037952c8b3,c74fa25c1af2d2c7,0.7498276829719543,033de2f3b3dc2654,6ce1a68dd3b84859,0.7464064955711365,fd1ec38afe7147d3,68023f3827f4e00c,0.7424206733703613
dd7965dea448fd73.jpg,f1ce83209e2d4b74,8786b5ebfbe32662,0.8597841262817383,fb16f835035f22a9,81e1809eb75e3c6f,0.6956038475036621,722082c36f1a869d,56828b58d63ef05c,0.6930867433547974,c3e4a44ce0ee31e8,13e130f951d2eebb,0.6775143146514893,efefdca69f9e2a33,5a41029f16ce2e3a,0.671032726764679,3fa955df5126949f,e8e4f025d9af580c,0.6620908379554749,8f4b6c51e87864dd,1bb3d114a3f8c0c3,0.6553741097450256,f55424b86dc78302,f23f0ff2587b7ffb,0.6539936065673828,d120c97f296204c8,db74fb1fa6c08aa1,0.6535669565200806,6e8b734eddb72706,58d509d412aed20b,0.6515936851501465
e29d4a4d73485344.jpg,caff969ff301e459,5d76310d1750b3a1,1.0000001192092896,da96fb1ce04dfe8c,42d4ae2c57bad925,0.45447373390197754,e3d41f146ec326fd,96161dbcd02d4077,0.43798860907554626,3452da96b80439e7,0d29547ca0311572,0.43446028232574463,5f6d849c15f4ba08,df6e98e6e7833a3f,0.42737525701522827,ab7fefcaf1125c27,427f226c9753f8a1,0.42085739970207214,adce12b399939e5b,160bb989cf1f3bd7,0.41981497406959534,91e6772030fd6f8d,aa4c6fea07220bd9,0.41458243131637573,483de4a2ff7c14c4,50f84932819410e2,0.413971871137619,b22a92724d795daa,a7e5d5cf6cb0d1e5,0.4074515700340271
33b67fd27dfdd1c9.jpg,7a856170ba99cbe9,1796fe2bc6e3918b,0.8454199433326721,394d7537c44fae3e,637821831babadf3,0.7436693906784058,2a156f0f52abe62c,74522df6cc7b6490,0.7070040702819824,0888906c138e4dce,69cc1c382aebfa31,0.7068583369255066,807b53089e9659ad,c267a6a6b2b62812,0.6824653744697571,a6699c52a22ae0d4,4a3341e9fcafa7c4,0.6810182929039001,ec059f5661aca4f2,182b2dc4fb214108,0.6777350902557373,eadb2329f43fef67,c3cb1fc651d0049f,0.6727937459945679,e5f483f10cd426f9,0c1697938c5f3b41,0.6654579639434814,9198dea9b11fc5ac,b66f1e5cc1b33bc1,0.6579324007034302
c275b695628959c4.jpg,42f94caacc657c15,de406e69e9d06d1d,0.9104622006416321,2aec09849603db50,36b8e9faa2361bd7,0.559055507183075,527014dcf7db7403,40c0f12f62d65287,0.5315414667129517,42576d7d24090fc0,22808574a9d6a605,0.5287183523178101,77a14203d9793ea6,f120e131486963e1,0.5124558806419373,515c7eda4af130ee,f4c016f53557b449,0.51228928565979,2458a781aa63f860,bcc7ec394d68d581,0.4917072355747223,3aa28f5b94d51897,2e7c6e264a6f1da7,0.49038267135620117,813e37c084008dbb,0e1bb65c87c0a80d,0.4899454414844513,e293f635ff501f37,641190d47f21c058,0.488577276468277
f222b601db69e65e.jpg,a12adcdb9c2f3cd2,cc917ab891816e41,0.9474544525146484,ed3e22f6fa07dae8,4cebe94c4572a8c7,0.7918213605880737,ef4cecb5584df42a,0e8cd383a20f3a22,0.7660306692123413,ef5e3b47c87140ab,a812eead81e5dda0,0.756515622138977,7bc918f77bf75a6a,59b2c8ba65cf0306,0.7560878396034241,176d6f10e672f21e,0152518a10c06831,0.7470690608024597,e68c933e0112f87d,73d956bd6d1e2b07,0.7364773750305176,2b7af38b09ba4097,195f39ab40e6c0d0,0.7204812169075012,33d729b714b9bc19,febe99ea32b338be,0.7008932828903198,eb92268679506e25,762d754f290ec81a,0.699711263179779
